hold,side,min_surp,weight,hard_stop,trail_stop,trades,sharpe,cagr,maxdd,t
60,long,0.0,0.05,0.05,0.05,168,-0.6572286462125583,-0.007729537063289826,-0.06232328156611455,-1.8092743034432694
60,long,0.0,0.1,0.05,0.05,168,-0.6572286462125583,-0.015534157564090711,-0.12146152756446615,-1.8092743034432694
40,long,0.1,0.05,0.1,0.05,78,-0.6581863101736571,-0.003956787528122674,-0.039640682920102144,-1.811910641354185
40,long,0.1,0.2,0.1,0.05,78,-0.6581863101736571,-0.01594628398799225,-0.15011347854367685,-1.811910641354185
40,long,0.1,0.1,0.1,0.05,78,-0.6581863101736571,-0.007933656992882288,-0.07784207598735393,-1.811910641354185
60,long,0.05,0.1,0.1,0.05,116,-0.6682131423275796,-0.01207588253909797,-0.09397290412205617,-1.8395133483657773
60,long,0.05,0.2,0.1,0.05,116,-0.6682131423275796,-0.024320446487177128,-0.18107899851231612,-1.8395133483657773
60,long,0.05,0.05,0.1,0.05,116,-0.6682131423275796,-0.006016239199143292,-0.04786041599884616,-1.8395133483657773
40,long,0.1,0.2,0.15,0.05,78,-0.676537306733149,-0.017276265358914134,-0.15877977388425946,-1.8624288083710967
40,long,0.1,0.05,0.15,0.05,78,-0.676537306733149,-0.00428732372279117,-0.04205323364489677,-1.8624288083710967
40,long,0.1,0.1,0.15,0.05,78,-0.676537306733149,-0.008596032227659811,-0.08249783955826662,-1.8624288083710967
40,long,0.05,0.05,0.15,0.05,116,-0.6862972775194743,-0.006078881905375977,-0.048315066506437576,-1.8892968769615581
40,long,0.05,0.2,0.15,0.05,116,-0.6862972775194743,-0.024552369871956747,-0.1825530602360016,-1.8892968769615581
40,long,0.05,0.1,0.15,0.05,116,-0.6862972775194743,-0.012197978822055089,-0.09482114532335306,-1.8892968769615581
40,long,0.0,0.05,0.05,0.05,168,-0.6885231668683741,-0.007596149299318622,-0.05824515149527032,-1.8954244924032775
40,long,0.0,0.2,0.05,0.05,168,-0.6885231668683741,-0.030742710367225756,-0.21622565894602597,-1.8954244924032775
40,long,0.0,0.1,0.05,0.05,168,-0.6885231668683741,-0.015253567826061465,-0.11362896507606579,-1.8954244924032775
40,long,0.1,0.05,0.05,0.05,78,-0.6905396214666929,-0.004082370211603625,-0.0394892346598229,-1.900975558245922
40,long,0.1,0.2,0.05,0.05,78,-0.6905396214666929,-0.01643546171540311,-0.14952189740755562,-1.900975558245922
40,long,0.1,0.1,0.05,0.05,78,-0.6905396214666929,-0.0081826385303716,-0.07754129692309786,-1.900975558245922
40,long,0.05,0.05,0.05,0.05,116,-0.696152876293662,-0.005976791319775021,-0.04755746122316973,-1.9164281983212446
40,long,0.05,0.1,0.05,0.05,116,-0.696152876293662,-0.01199033055725185,-0.09334661882376205,-1.9164281983212446
40,long,0.05,0.2,0.05,0.05,116,-0.696152876293662,-0.024123241940943396,-0.1797667409509639,-1.9164281983212446
40,long,0.05,0.1,0.1,0.05,116,-0.7104924787608502,-0.012187594739576202,-0.09474903067395302,-1.95590346224193
40,long,0.05,0.05,0.1,0.05,116,-0.7104924787608502,-0.006076280263547895,-0.04829618796740187,-1.95590346224193
40,long,0.05,0.2,0.1,0.05,116,-0.7104924787608502,-0.024511015935371083,-0.18229039119195733,-1.95590346224193
